,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
229,0021400914,1610612762,Jazz,UTA,Utah,240,0.423,0.577,0.198,0.286,0.42,0.205,0.144,0.26
230,0021400915,1610612737,Hawks,ATL,Atlanta,240,0.548,0.202,0.139,0.289,0.514,0.478,0.197,0.27
231,0021400915,1610612739,Cavaliers,CLE,Cleveland,240,0.514,0.478,0.197,0.27,0.548,0.202,0.139,0.289
232,0021400916,1610612751,Nets,BKN,Brooklyn,265,0.392,0.299,0.179,0.316,0.445,0.385,0.137,0.235
233,0021400916,1610612756,Suns,PHX,Phoenix,265,0.445,0.385,0.137,0.235,0.392,0.299,0.179,0.316
234,0021400917,1610612745,Rockets,HOU,Houston,240,0.451,0.275,0.176,0.295,0.392,0.167,0.126,0.311
235,0021400917,1610612765,Pistons,DET,Detroit,240,0.392,0.167,0.126,0.311,0.451,0.275,0.176,0.295
236,0021400918,1610612747,Lakers,LAL,Los Angeles,240,0.494,0.107,0.108,0.125,0.448,0.429,0.086,0.152
237,0021400918,1610612763,Grizzlies,MEM,Memphis,240,0.448,0.429,0.086,0.152,0.494,0.107,0.108,0.125
238,0021400919,1610612738,Celtics,BOS,Boston,240,0.519,0.316,0.117,0.163,0.525,0.188,0.188,0.231
239,0021400919,1610612740,Pelicans,NOP,New Orleans,240,0.525,0.188,0.188,0.231,0.519,0.316,0.117,0.163
240,0021400920,1610612748,Heat,MIA,Miami,240,0.532,0.241,0.159,0.195,0.506,0.22,0.175,0.256
241,0021400920,1610612764,Wizards,WAS,Washington,240,0.506,0.22,0.175,0.256,0.532,0.241,0.159,0.195
242,0021400921,1610612743,Nuggets,DEN,Denver,240,0.558,0.267,0.129,0.195,0.601,0.418,0.09,0.091
243,0021400921,1610612759,Spurs,SAS,San Antonio,240,0.601,0.418,0.09,0.091,0.558,0.267,0.129,0.195
244,0021400922,1610612742,Mavericks,DAL,Dallas,240,0.402,0.299,0.12,0.067,0.537,0.235,0.215,0.225
245,0021400922,1610612744,Warriors,GSW,Golden State,240,0.537,0.235,0.215,0.225,0.402,0.299,0.12,0.067
246,0021400923,1610612740,Pelicans,NOP,New Orleans,240,0.525,0.163,0.186,0.184,0.473,0.392,0.151,0.19
247,0021400923,1610612763,Grizzlies,MEM,Memphis,240,0.473,0.392,0.151,0.19,0.525,0.163,0.186,0.184
248,0021400924,1610612739,Cavaliers,CLE,Cleveland,240,0.467,0.307,0.17,0.286,0.411,0.167,0.125,0.277
249,0021400924,1610612756,Suns,PHX,Phoenix,240,0.411,0.167,0.125,0.277,0.467,0.307,0.17,0.286
250,0021400925,1610612748,Heat,MIA,Miami,265,0.556,0.413,0.134,0.105,0.511,0.273,0.203,0.286
251,0021400925,1610612758,Kings,SAC,Sacramento,265,0.511,0.273,0.203,0.286,0.556,0.413,0.134,0.105
252,0021400926,1610612752,Knicks,NYK,New York,240,0.404,0.385,0.143,0.283,0.424,0.38,0.13,0.3
253,0021400926,1610612754,Pacers,IND,Indiana,240,0.424,0.38,0.13,0.3,0.404,0.385,0.143,0.283
254,0021400927,1610612737,Hawks,ATL,Atlanta,240,0.461,0.208,0.194,0.116,0.437,0.179,0.158,0.315
255,0021400927,1610612755,76ers,PHI,Philadelphia,240,0.437,0.179,0.158,0.315,0.461,0.208,0.194,0.116
256,0021400928,1610612750,Timberwolves,MIN,Minnesota,240,0.565,0.365,0.083,0.27,0.568,0.193,0.104,0.205
257,0021400928,1610612757,Trail Blazers,POR,Portland,240,0.568,0.193,0.104,0.205,0.565,0.365,0.083,0.27
258,0021400929,1610612749,Bucks,MIL,Milwaukee,240,0.526,0.192,0.186,0.222,0.438,0.272,0.181,0.292
259,0021400929,1610612764,Wizards,WAS,Washington,240,0.438,0.272,0.181,0.292,0.526,0.192,0.186,0.222
260,0021400930,1610612743,Nuggets,DEN,Denver,240,0.462,0.207,0.169,0.245,0.523,0.372,0.198,0.256
261,0021400930,1610612745,Rockets,HOU,Houston,240,0.523,0.372,0.198,0.256,0.462,0.207,0.169,0.245
262,0021400931,1610612741,Bulls,CHI,Chicago,240,0.541,0.397,0.218,0.206,0.539,0.267,0.07,0.178
263,0021400931,1610612759,Spurs,SAS,San Antonio,240,0.539,0.267,0.07,0.178,0.541,0.397,0.218,0.206
264,0021400932,1610612744,Warriors,GSW,Golden State,240,0.563,0.288,0.153,0.189,0.53,0.169,0.183,0.231
265,0021400932,1610612746,Clippers,LAC,Los Angeles,240,0.53,0.169,0.183,0.231,0.563,0.288,0.153,0.189
266,0021400933,1610612751,Nets,BKN,Brooklyn,240,0.553,0.145,0.159,0.184,0.542,0.292,0.206,0.343
267,0021400933,1610612762,Jazz,UTA,Utah,240,0.542,0.292,0.206,0.343,0.553,0.145,0.159,0.184
268,0021400934,1610612765,Pistons,DET,Detroit,240,0.455,0.281,0.112,0.271,0.557,0.291,0.105,0.121
269,0021400934,1610612766,Hornets,CHA,Charlotte,240,0.557,0.291,0.105,0.121,0.455,0.281,0.112,0.271
270,0021400935,1610612738,Celtics,BOS,Boston,240,0.478,0.18,0.17,0.321,0.477,0.345,0.154,0.375
271,0021400935,1610612753,Magic,ORL,Orlando,240,0.477,0.345,0.154,0.375,0.478,0.18,0.17,0.321
272,0021400936,1610612760,Thunder,OKC,Oklahoma City,240,0.549,0.305,0.184,0.382,0.485,0.092,0.082,0.25
273,0021400936,1610612761,Raptors,TOR,Toronto,240,0.485,0.092,0.082,0.25,0.549,0.305,0.184,0.382
274,0021400937,1610612742,Mavericks,DAL,Dallas,240,0.545,0.282,0.089,0.158,0.476,0.256,0.173,0.357
275,0021400937,1610612747,Lakers,LAL,Los Angeles,240,0.476,0.256,0.173,0.357,0.545,0.282,0.089,0.158
276,0021400938,1610612764,Wizards,WAS,Washington,240,0.529,0.059,0.141,0.216,0.351,0.26,0.171,0.163
277,0021400938,1610612766,Hornets,CHA,Charlotte,240,0.351,0.26,0.171,0.163,0.529,0.059,0.141,0.216
278,0021400939,1610612737,Hawks,ATL,Atlanta,240,0.716,0.08,0.138,0.294,0.531,0.247,0.178,0.41
279,0021400939,1610612758,Kings,SAC,Sacramento,240,0.531,0.247,0.178,0.41,0.716,0.08,0.138,0.294
280,0021400940,1610612738,Celtics,BOS,Boston,240,0.483,0.195,0.123,0.372,0.449,0.493,0.141,0.156
281,0021400940,1610612748,Heat,MIA,Miami,240,0.449,0.493,0.141,0.156,0.483,0.195,0.123,0.372
282,0021400941,1610612741,Bulls,CHI,Chicago,240,0.5,0.175,0.181,0.214,0.53,0.202,0.115,0.167
283,0021400941,1610612763,Grizzlies,MEM,Memphis,240,0.53,0.202,0.115,0.167,0.5,0.175,0.181,0.214
284,0021400942,1610612740,Pelicans,NOP,New Orleans,240,0.647,0.28,0.195,0.37,0.549,0.437,0.154,0.25
285,0021400942,1610612749,Bucks,MIL,Milwaukee,240,0.549,0.437,0.154,0.25,0.647,0.28,0.195,0.37
286,0021400943,1610612743,Nuggets,DEN,Denver,240,0.483,0.333,0.083,0.229,0.42,0.333,0.152,0.178
287,0021400943,1610612752,Knicks,NYK,New York,240,0.42,0.333,0.152,0.178,0.483,0.333,0.083,0.229
288,0021400944,1610612744,Warriors,GSW,Golden State,240,0.5,0.229,0.179,0.225,0.403,0.299,0.19,0.133
289,0021400944,1610612756,Suns,PHX,Phoenix,240,0.403,0.299,0.19,0.133,0.5,0.229,0.179,0.225
290,0021400945,1610612746,Clippers,LAC,Los Angeles,240,0.513,0.19,0.173,0.191,0.386,0.253,0.157,0.267
291,0021400945,1610612750,Timberwolves,MIN,Minnesota,240,0.386,0.253,0.157,0.267,0.513,0.19,0.173,0.191
292,0021400946,1610612753,Magic,ORL,Orlando,240,0.391,0.217,0.109,0.333,0.629,0.141,0.15,0.297
293,0021400946,1610612754,Pacers,IND,Indiana,240,0.629,0.141,0.15,0.297,0.391,0.217,0.109,0.333
294,0021400947,1610612740,Pelicans,NOP,New Orleans,240,0.586,0.126,0.116,0.216,0.452,0.274,0.127,0.267
295,0021400947,1610612751,Nets,BKN,Brooklyn,240,0.452,0.274,0.127,0.267,0.586,0.126,0.116,0.216
296,0021400948,1610612739,Cavaliers,CLE,Cleveland,240,0.592,0.333,0.138,0.308,0.438,0.407,0.166,0.283
297,0021400948,1610612742,Mavericks,DAL,Dallas,240,0.438,0.407,0.166,0.283,0.592,0.333,0.138,0.308
298,0021400949,1610612759,Spurs,SAS,San Antonio,240,0.547,0.353,0.114,0.317,0.485,0.186,0.094,0.36
299,0021400949,1610612761,Raptors,TOR,Toronto,240,0.485,0.186,0.094,0.36,0.547,0.353,0.114,0.317
300,0021400950,1610612752,Knicks,NYK,New York,240,0.424,0.215,0.151,0.19,0.471,0.414,0.145,0.167
301,0021400950,1610612762,Jazz,UTA,Utah,240,0.471,0.414,0.145,0.167,0.424,0.215,0.151,0.19
302,0021400951,1610612747,Lakers,LAL,Los Angeles,240,0.447,0.4,0.133,0.25,0.429,0.226,0.148,0.25
303,0021400951,1610612765,Pistons,DET,Detroit,240,0.429,0.226,0.148,0.25,0.447,0.4,0.133,0.25
304,0021400952,1610612758,Kings,SAC,Sacramento,240,0.518,0.353,0.125,0.171,0.484,0.28,0.104,0.217
305,0021400952,1610612766,Hornets,CHA,Charlotte,240,0.484,0.28,0.104,0.217,0.518,0.353,0.125,0.171
306,0021400953,1610612741,Bulls,CHI,Chicago,265,0.517,0.23,0.17,0.174,0.399,0.24,0.093,0.254
307,0021400953,1610612755,76ers,PHI,Philadelphia,265,0.399,0.24,0.093,0.254,0.517,0.23,0.17,0.174
308,0021400954,1610612738,Celtics,BOS,Boston,240,0.482,0.2,0.174,0.279,0.506,0.167,0.222,0.294
309,0021400954,1610612763,Grizzlies,MEM,Memphis,240,0.506,0.167,0.222,0.294,0.482,0.2,0.174,0.279
310,0021400955,1610612748,Heat,MIA,Miami,240,0.494,0.469,0.113,0.268,0.479,0.534,0.216,0.333
311,0021400955,1610612751,Nets,BKN,Brooklyn,240,0.479,0.534,0.216,0.333,0.494,0.469,0.113,0.268
312,0021400956,1610612749,Bucks,MIL,Milwaukee,240,0.544,0.203,0.235,0.314,0.459,0.153,0.146,0.184
313,0021400956,1610612753,Magic,ORL,Orlando,240,0.459,0.153,0.146,0.184,0.544,0.203,0.235,0.314
314,0021400957,1610612746,Clippers,LAC,Los Angeles,240,0.559,0.618,0.14,0.282,0.513,0.474,0.198,0.289
315,0021400957,1610612760,Thunder,OKC,Oklahoma City,240,0.513,0.474,0.198,0.289,0.559,0.618,0.14,0.282
316,0021400958,1610612737,Hawks,ATL,Atlanta,240,0.475,0.333,0.175,0.195,0.577,0.238,0.188,0.314
317,0021400958,1610612743,Nuggets,DEN,Denver,240,0.577,0.238,0.188,0.314,0.475,0.333,0.175,0.195
318,0021400959,1610612750,Timberwolves,MIN,Minnesota,240,0.451,0.321,0.111,0.293,0.533,0.144,0.176,0.421
319,0021400959,1610612756,Suns,PHX,Phoenix,240,0.533,0.144,0.176,0.421,0.451,0.321,0.111,0.293
320,0021400960,1610612744,Warriors,GSW,Golden State,240,0.565,0.155,0.176,0.25,0.449,0.122,0.151,0.373
321,0021400960,1610612765,Pistons,DET,Detroit,240,0.449,0.122,0.151,0.373,0.565,0.155,0.176,0.25
322,0021400961,1610612745,Rockets,HOU,Houston,240,0.478,0.253,0.11,0.214,0.511,0.152,0.196,0.364
323,0021400961,1610612757,Trail Blazers,POR,Portland,240,0.511,0.152,0.196,0.364,0.478,0.253,0.11,0.214
324,0021400962,1610612749,Bucks,MIL,Milwaukee,265,0.407,0.396,0.137,0.222,0.551,0.354,0.19,0.143
325,0021400962,1610612754,Pacers,IND,Indiana,265,0.551,0.354,0.19,0.143,0.407,0.396,0.137,0.222
326,0021400963,1610612763,Grizzlies,MEM,Memphis,240,0.406,0.375,0.225,0.304,0.531,0.388,0.143,0.27
327,0021400963,1610612764,Wizards,WAS,Washington,240,0.531,0.388,0.143,0.27,0.406,0.375,0.225,0.304
328,0021400964,1610612739,Cavaliers,CLE,Cleveland,265,0.56,0.33,0.114,0.256,0.609,0.31,0.126,0.257
329,0021400964,1610612759,Spurs,SAS,San Antonio,265,0.609,0.31,0.126,0.257,0.56,0.33,0.114,0.256
330,0021400965,1610612745,Rockets,HOU,Houston,240,0.475,0.304,0.099,0.186,0.538,0.185,0.153,0.431
331,0021400965,1610612762,Jazz,UTA,Utah,240,0.538,0.185,0.153,0.431,0.475,0.304,0.099,0.186
332,0021400966,1610612747,Lakers,LAL,Los Angeles,240,0.45,0.233,0.143,0.341,0.526,0.338,0.087,0.1
333,0021400966,1610612752,Knicks,NYK,New York,240,0.526,0.338,0.087,0.1,0.45,0.233,0.143,0.341
334,0021400967,1610612741,Bulls,CHI,Chicago,240,0.47,0.232,0.113,0.095,0.41,0.371,0.122,0.347
335,0021400967,1610612766,Hornets,CHA,Charlotte,240,0.41,0.371,0.122,0.347,0.47,0.232,0.113,0.095
336,0021400968,1610612755,76ers,PHI,Philadelphia,240,0.521,0.242,0.149,0.292,0.425,0.46,0.169,0.333
337,0021400968,1610612758,Kings,SAC,Sacramento,240,0.425,0.46,0.169,0.333,0.521,0.242,0.149,0.292
338,0021400969,1610612738,Celtics,BOS,Boston,240,0.488,0.233,0.167,0.2,0.463,0.35,0.195,0.213
339,0021400969,1610612753,Magic,ORL,Orlando,240,0.463,0.35,0.195,0.213,0.488,0.233,0.167,0.2
340,0021400970,1610612748,Heat,MIA,Miami,240,0.475,0.304,0.195,0.171,0.506,0.392,0.169,0.196
341,0021400970,1610612761,Raptors,TOR,Toronto,240,0.506,0.392,0.169,0.196,0.475,0.304,0.195,0.171
342,0021400971,1610612750,Timberwolves,MIN,Minnesota,240,0.455,0.397,0.203,0.31,0.49,0.139,0.154,0.396
343,0021400971,1610612760,Thunder,OKC,Oklahoma City,240,0.49,0.139,0.154,0.396,0.455,0.397,0.203,0.31
344,0021400972,1610612742,Mavericks,DAL,Dallas,240,0.702,0.19,0.16,0.364,0.573,0.146,0.164,0.262
345,0021400972,1610612746,Clippers,LAC,Los Angeles,240,0.573,0.146,0.164,0.262,0.702,0.19,0.16,0.364
346,0021400973,1610612743,Nuggets,DEN,Denver,240,0.549,0.451,0.141,0.333,0.467,0.239,0.079,0.188
347,0021400973,1610612744,Warriors,GSW,Golden State,240,0.467,0.239,0.079,0.188,0.549,0.451,0.141,0.333
348,0021400974,1610612737,Hawks,ATL,Atlanta,240,0.518,0.145,0.129,0.171,0.474,0.269,0.191,0.262
349,0021400974,1610612756,Suns,PHX,Phoenix,240,0.474,0.269,0.191,0.262,0.518,0.145,0.129,0.171
350,0021400975,1610612757,Trail Blazers,POR,Portland,240,0.644,0.213,0.111,0.219,0.489,0.132,0.066,0.234
351,0021400975,1610612765,Pistons,DET,Detroit,240,0.489,0.132,0.066,0.234,0.644,0.213,0.111,0.219
352,0021400976,1610612738,Celtics,BOS,Boston,240,0.47,0.253,0.126,0.214,0.453,0.176,0.171,0.191
353,0021400976,1610612754,Pacers,IND,Indiana,240,0.453,0.176,0.171,0.191,0.47,0.253,0.126,0.214
354,0021400977,1610612758,Kings,SAC,Sacramento,240,0.494,0.364,0.178,0.256,0.611,0.21,0.141,0.265
355,0021400977,1610612764,Wizards,WAS,Washington,240,0.611,0.21,0.141,0.265,0.494,0.364,0.178,0.256
356,0021400978,1610612751,Nets,BKN,Brooklyn,240,0.452,0.31,0.153,0.163,0.415,0.149,0.162,0.24
357,0021400978,1610612755,76ers,PHI,Philadelphia,240,0.415,0.149,0.162,0.24,0.452,0.31,0.153,0.163
358,0021400979,1610612749,Bucks,MIL,Milwaukee,240,0.451,0.375,0.174,0.222,0.526,0.205,0.163,0.216
359,0021400979,1610612763,Grizzlies,MEM,Memphis,240,0.526,0.205,0.163,0.216,0.451,0.375,0.174,0.222
360,0021400980,1610612762,Jazz,UTA,Utah,240,0.522,0.348,0.196,0.263,0.429,0.262,0.153,0.314
361,0021400980,1610612765,Pistons,DET,Detroit,240,0.429,0.262,0.153,0.314,0.522,0.348,0.196,0.263
362,0021400981,1610612744,Warriors,GSW,Golden State,240,0.606,0.189,0.109,0.205,0.443,0.167,0.162,0.37
363,0021400981,1610612752,Knicks,NYK,New York,240,0.443,0.167,0.162,0.37,0.606,0.189,0.109,0.205
364,0021400982,1610612741,Bulls,CHI,Chicago,240,0.5,0.289,0.115,0.205,0.506,0.345,0.17,0.415
365,0021400982,1610612760,Thunder,OKC,Oklahoma City,240,0.506,0.345,0.17,0.415,0.5,0.289,0.115,0.205
366,0021400983,1610612745,Rockets,HOU,Houston,240,0.413,0.419,0.125,0.208,0.512,0.293,0.191,0.2
367,0021400983,1610612746,Clippers,LAC,Los Angeles,240,0.512,0.293,0.191,0.2,0.413,0.419,0.125,0.208
368,0021400984,1610612740,Pelicans,NOP,New Orleans,290,0.495,0.212,0.169,0.273,0.49,0.192,0.098,0.218
369,0021400984,1610612743,Nuggets,DEN,Denver,290,0.49,0.192,0.098,0.218,0.495,0.212,0.169,0.273
370,0021400985,1610612739,Cavaliers,CLE,Cleveland,240,0.711,0.25,0.173,0.1,0.528,0.307,0.136,0.354
371,0021400985,1610612753,Magic,ORL,Orlando,240,0.528,0.307,0.136,0.354,0.711,0.25,0.173,0.1
372,0021400986,1610612750,Timberwolves,MIN,Minnesota,240,0.483,0.209,0.162,0.234,0.655,0.179,0.142,0.171
373,0021400986,1610612759,Spurs,SAS,San Antonio,240,0.655,0.179,0.142,0.171,0.483,0.209,0.162,0.234
374,0021400987,1610612757,Trail Blazers,POR,Portland,240,0.599,0.186,0.104,0.175,0.506,0.295,0.168,0.231
375,0021400987,1610612761,Raptors,TOR,Toronto,240,0.506,0.295,0.168,0.231,0.599,0.186,0.104,0.175
376,0021400988,1610612752,Knicks,NYK,New York,240,0.473,0.411,0.139,0.136,0.53,0.277,0.14,0.31
377,0021400988,1610612756,Suns,PHX,Phoenix,240,0.53,0.277,0.14,0.31,0.473,0.411,0.139,0.136
378,0021400989,1610612737,Hawks,ATL,Atlanta,240,0.48,0.355,0.138,0.167,0.441,0.176,0.233,0.413
379,0021400989,1610612747,Lakers,LAL,Los Angeles,240,0.441,0.176,0.233,0.413,0.48,0.355,0.138,0.167
380,0021400990,1610612754,Pacers,IND,Indiana,240,0.443,0.284,0.04,0.083,0.549,0.402,0.118,0.179
381,0021400990,1610612761,Raptors,TOR,Toronto,240,0.549,0.402,0.118,0.179,0.443,0.284,0.04,0.083
382,0021400991,1610612757,Trail Blazers,POR,Portland,240,0.449,0.225,0.107,0.275,0.543,0.317,0.074,0.15
383,0021400991,1610612764,Wizards,WAS,Washington,240,0.543,0.317,0.074,0.15,0.449,0.225,0.107,0.275
384,0021400992,1610612738,Celtics,BOS,Boston,240,0.545,0.17,0.109,0.139,0.452,0.286,0.158,0.196
385,0021400992,1610612755,76ers,PHI,Philadelphia,240,0.452,0.286,0.158,0.196,0.545,0.17,0.109,0.139
386,0021400993,1610612743,Nuggets,DEN,Denver,240,0.42,0.259,0.166,0.213,0.425,0.35,0.217,0.426
387,0021400993,1610612763,Grizzlies,MEM,Memphis,240,0.425,0.35,0.217,0.426,0.42,0.259,0.166,0.213
388,0021400994,1610612750,Timberwolves,MIN,Minnesota,240,0.517,0.193,0.162,0.302,0.606,0.189,0.142,0.361
389,0021400994,1610612751,Nets,BKN,Brooklyn,240,0.606,0.189,0.142,0.361,0.517,0.193,0.162,0.302
390,0021400995,1610612739,Cavaliers,CLE,Cleveland,240,0.449,0.342,0.143,0.152,0.579,0.289,0.176,0.194
391,0021400995,1610612748,Heat,MIA,Miami,240,0.579,0.289,0.176,0.194,0.449,0.342,0.143,0.152
392,0021400996,1610612742,Mavericks,DAL,Dallas,240,0.528,0.393,0.119,0.16,0.483,0.389,0.192,0.37
393,0021400996,1610612760,Thunder,OKC,Oklahoma City,240,0.483,0.389,0.192,0.37,0.528,0.393,0.119,0.16
394,0021400997,1610612762,Jazz,UTA,Utah,240,0.519,0.244,0.162,0.318,0.327,0.231,0.081,0.113
395,0021400997,1610612766,Hornets,CHA,Charlotte,240,0.327,0.231,0.081,0.113,0.519,0.244,0.162,0.318
396,0021400998,1610612737,Hawks,ATL,Atlanta,240,0.524,0.357,0.12,0.2,0.512,0.309,0.194,0.231
397,0021400998,1610612758,Kings,SAC,Sacramento,240,0.512,0.309,0.194,0.231,0.524,0.357,0.12,0.2
398,0021400999,1610612744,Warriors,GSW,Golden State,240,0.518,0.274,0.147,0.167,0.506,0.247,0.184,0.25
399,0021400999,1610612747,Lakers,LAL,Los Angeles,240,0.506,0.247,0.184,0.25,0.518,0.274,0.147,0.167
400,0021401000,1610612763,Grizzlies,MEM,Memphis,240,0.5,0.213,0.191,0.275,0.542,0.265,0.097,0.225
401,0021401000,1610612765,Pistons,DET,Detroit,240,0.542,0.265,0.097,0.225,0.5,0.213,0.191,0.275
402,0021401001,1610612752,Knicks,NYK,New York,265,0.467,0.297,0.129,0.306,0.399,0.319,0.115,0.3
403,0021401001,1610612759,Spurs,SAS,San Antonio,265,0.399,0.319,0.115,0.3,0.467,0.297,0.129,0.306
404,0021401002,1610612745,Rockets,HOU,Houston,240,0.571,0.346,0.17,0.3,0.461,0.191,0.106,0.255
405,0021401002,1610612753,Magic,ORL,Orlando,240,0.461,0.191,0.106,0.255,0.571,0.346,0.17,0.3
406,0021401003,1610612740,Pelicans,NOP,New Orleans,240,0.398,0.313,0.133,0.2,0.395,0.244,0.104,0.184
407,0021401003,1610612749,Bucks,MIL,Milwaukee,240,0.395,0.244,0.104,0.184,0.398,0.313,0.133,0.2
408,0021401004,1610612746,Clippers,LAC,Los Angeles,240,0.513,0.364,0.136,0.171,0.437,0.367,0.136,0.196
409,0021401004,1610612766,Hornets,CHA,Charlotte,240,0.437,0.367,0.136,0.196,0.513,0.364,0.136,0.171
410,0021401005,1610612739,Cavaliers,CLE,Cleveland,240,0.64,0.244,0.14,0.314,0.481,0.263,0.119,0.2
411,0021401005,1610612751,Nets,BKN,Brooklyn,240,0.481,0.263,0.119,0.2,0.64,0.244,0.14,0.314
412,0021401006,1610612755,76ers,PHI,Philadelphia,240,0.494,0.214,0.158,0.267,0.375,0.216,0.187,0.375
413,0021401006,1610612765,Pistons,DET,Detroit,240,0.375,0.216,0.187,0.375,0.494,0.214,0.158,0.267
414,0021401007,1610612748,Heat,MIA,Miami,240,0.569,0.161,0.096,0.2,0.568,0.259,0.18,0.325
415,0021401007,1610612757,Trail Blazers,POR,Portland,240,0.568,0.259,0.18,0.325,0.569,0.161,0.096,0.2
416,0021401008,1610612750,Timberwolves,MIN,Minnesota,240,0.517,0.172,0.181,0.279,0.519,0.342,0.136,0.195
417,0021401008,1610612761,Raptors,TOR,Toronto,240,0.519,0.342,0.136,0.195,0.517,0.172,0.181,0.279
418,0021401009,1610612741,Bulls,CHI,Chicago,240,0.476,0.341,0.123,0.214,0.432,0.259,0.105,0.104
419,0021401009,1610612754,Pacers,IND,Indiana,240,0.432,0.259,0.105,0.104,0.476,0.341,0.123,0.214
420,0021401010,1610612749,Bucks,MIL,Milwaukee,240,0.531,0.3,0.131,0.262,0.553,0.5,0.091,0.086
421,0021401010,1610612759,Spurs,SAS,San Antonio,240,0.553,0.5,0.091,0.086,0.531,0.3,0.131,0.262
422,0021401011,1610612738,Celtics,BOS,Boston,240,0.601,0.333,0.19,0.282,0.506,0.443,0.163,0.391
423,0021401011,1610612760,Thunder,OKC,Oklahoma City,240,0.506,0.443,0.163,0.391,0.601,0.333,0.19,0.282
424,0021401012,1610612742,Mavericks,DAL,Dallas,240,0.569,0.3,0.195,0.211,0.511,0.161,0.18,0.256
425,0021401012,1610612753,Magic,ORL,Orlando,240,0.511,0.161,0.18,0.256,0.569,0.3,0.195,0.211
426,0021401013,1610612746,Clippers,LAC,Los Angeles,240,0.608,0.148,0.114,0.186,0.5,0.405,0.116,0.243
427,0021401013,1610612758,Kings,SAC,Sacramento,240,0.5,0.405,0.116,0.243,0.608,0.148,0.114,0.186
428,0021401014,1610612737,Hawks,ATL,Atlanta,240,0.402,0.345,0.15,0.306,0.607,0.238,0.179,0.256
429,0021401014,1610612744,Warriors,GSW,Golden State,240,0.607,0.238,0.179,0.256,0.402,0.345,0.15,0.306
430,0021401015,1610612762,Jazz,UTA,Utah,240,0.439,0.293,0.103,0.286,0.571,0.365,0.247,0.214
431,0021401015,1610612764,Wizards,WAS,Washington,240,0.571,0.365,0.247,0.214,0.439,0.293,0.103,0.286
432,0021401016,1610612750,Timberwolves,MIN,Minnesota,265,0.422,0.361,0.158,0.229,0.433,0.103,0.152,0.273
433,0021401016,1610612752,Knicks,NYK,New York,265,0.433,0.103,0.152,0.273,0.422,0.361,0.158,0.229
434,0021401017,1610612743,Nuggets,DEN,Denver,240,0.522,0.204,0.144,0.133,0.518,0.482,0.15,0.217
435,0021401017,1610612745,Rockets,HOU,Houston,240,0.518,0.482,0.15,0.217,0.522,0.204,0.144,0.133
436,0021401018,1610612740,Pelicans,NOP,New Orleans,240,0.404,0.12,0.123,0.173,0.361,0.253,0.133,0.28
437,0021401018,1610612756,Suns,PHX,Phoenix,240,0.361,0.253,0.133,0.28,0.404,0.12,0.123,0.173
438,0021401019,1610612747,Lakers,LAL,Los Angeles,240,0.422,0.221,0.175,0.209,0.476,0.5,0.169,0.056
439,0021401019,1610612762,Jazz,UTA,Utah,240,0.476,0.5,0.169,0.056,0.422,0.221,0.175,0.209
440,0021401020,1610612753,Magic,ORL,Orlando,240,0.484,0.255,0.075,0.353,0.519,0.3,0.14,0.256
441,0021401020,1610612757,Trail Blazers,POR,Portland,240,0.519,0.3,0.14,0.256,0.484,0.255,0.075,0.353
442,0021401021,1610612752,Knicks,NYK,New York,240,0.42,0.377,0.214,0.171,0.483,0.17,0.167,0.333
443,0021401021,1610612755,76ers,PHI,Philadelphia,240,0.483,0.17,0.167,0.333,0.42,0.377,0.214,0.171
444,0021401022,1610612749,Bucks,MIL,Milwaukee,315,0.411,0.225,0.148,0.507,0.481,0.318,0.124,0.271
445,0021401022,1610612751,Nets,BKN,Brooklyn,315,0.481,0.318,0.124,0.271,0.411,0.225,0.148,0.507
446,0021401023,1610612739,Cavaliers,CLE,Cleveland,240,0.482,0.256,0.101,0.25,0.476,0.155,0.1,0.209
447,0021401023,1610612754,Pacers,IND,Indiana,240,0.476,0.155,0.1,0.209,0.482,0.256,0.101,0.25
448,0021401024,1610612743,Nuggets,DEN,Denver,240,0.513,0.241,0.171,0.227,0.574,0.235,0.168,0.286
449,0021401024,1610612748,Heat,MIA,Miami,240,0.574,0.235,0.168,0.286,0.513,0.241,0.171,0.227
450,0021401025,1610612741,Bulls,CHI,Chicago,240,0.589,0.215,0.14,0.351,0.443,0.329,0.082,0.261
451,0021401025,1610612761,Raptors,TOR,Toronto,240,0.443,0.329,0.082,0.261,0.589,0.215,0.14,0.351
452,0021401026,1610612737,Hawks,ATL,Atlanta,240,0.579,0.305,0.113,0.171,0.589,0.31,0.123,0.27
453,0021401026,1610612760,Thunder,OKC,Oklahoma City,240,0.589,0.31,0.123,0.27,0.579,0.305,0.113,0.171
454,0021401027,1610612742,Mavericks,DAL,Dallas,240,0.5,0.474,0.17,0.22,0.584,0.416,0.167,0.158
455,0021401027,1610612763,Grizzlies,MEM,Memphis,240,0.584,0.416,0.167,0.158,0.5,0.474,0.17,0.22
456,0021401028,1610612738,Celtics,BOS,Boston,240,0.426,0.227,0.162,0.269,0.5,0.284,0.134,0.175
457,0021401028,1610612759,Spurs,SAS,San Antonio,240,0.5,0.284,0.134,0.175,0.426,0.227,0.162,0.269
