,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
155,0021400877,1610612746,Clippers,LAC,Los Angeles,240,0.69,0.31,0.646,0.354,0.219,0.167,0.135,0.125,0.292,0.258,0.742,1.0,0.0,0.395,0.605
156,0021400878,1610612747,Lakers,LAL,Los Angeles,240,0.722,0.278,0.614,0.198,0.267,0.099,0.119,0.079,0.416,0.613,0.387,0.667,0.333,0.625,0.375
157,0021400878,1610612760,Thunder,OKC,Oklahoma City,240,0.67,0.33,0.537,0.148,0.306,0.148,0.157,0.065,0.389,0.414,0.586,0.818,0.182,0.525,0.475
158,0021400879,1610612757,Trail Blazers,POR,Portland,240,0.711,0.289,0.564,0.109,0.273,0.064,0.164,0.118,0.455,0.355,0.645,0.8,0.2,0.463,0.537
159,0021400879,1610612758,Kings,SAC,Sacramento,240,0.86,0.14,0.727,0.202,0.091,0.242,0.182,0.232,0.525,0.583,0.417,1.0,0.0,0.615,0.385
160,0021400880,1610612738,Celtics,BOS,Boston,240,0.716,0.284,0.634,0.178,0.238,0.218,0.129,0.129,0.455,0.469,0.531,0.75,0.25,0.525,0.475
161,0021400880,1610612744,Warriors,GSW,Golden State,240,0.642,0.358,0.528,0.151,0.34,0.094,0.132,0.085,0.377,0.357,0.643,0.75,0.25,0.475,0.525
162,0021400881,1610612754,Pacers,IND,Indiana,240,0.795,0.205,0.702,0.319,0.096,0.117,0.202,0.213,0.383,0.455,0.545,0.667,0.333,0.472,0.528
163,0021400881,1610612755,76ers,PHI,Philadelphia,240,0.714,0.286,0.649,0.081,0.203,0.122,0.149,0.122,0.568,0.208,0.792,1.0,0.0,0.345,0.655
164,0021400882,1610612753,Magic,ORL,Orlando,240,0.824,0.176,0.602,0.193,0.217,0.084,0.181,0.169,0.41,0.44,0.56,0.833,0.167,0.516,0.484
165,0021400882,1610612766,Hornets,CHA,Charlotte,240,0.775,0.225,0.653,0.347,0.245,0.184,0.102,0.133,0.306,0.594,0.406,0.375,0.625,0.55,0.45
166,0021400883,1610612739,Cavaliers,CLE,Cleveland,265,0.592,0.408,0.544,0.097,0.35,0.097,0.107,0.243,0.447,0.357,0.643,0.75,0.25,0.475,0.525
167,0021400883,1610612745,Rockets,HOU,Houston,265,0.595,0.405,0.438,0.0,0.314,0.133,0.248,0.19,0.438,0.565,0.435,0.727,0.273,0.618,0.382
168,0021400884,1610612740,Pelicans,NOP,New Orleans,240,0.703,0.297,0.626,0.202,0.152,0.071,0.222,0.182,0.424,0.548,0.452,1.0,0.0,0.611,0.389
169,0021400884,1610612743,Nuggets,DEN,Denver,240,0.641,0.359,0.609,0.109,0.293,0.207,0.098,0.228,0.5,0.321,0.679,0.889,0.111,0.459,0.541
170,0021400885,1610612755,76ers,PHI,Philadelphia,240,0.744,0.256,0.641,0.117,0.233,0.146,0.126,0.117,0.524,0.788,0.212,0.75,0.25,0.78,0.22
171,0021400885,1610612761,Raptors,TOR,Toronto,240,0.663,0.338,0.526,0.193,0.289,0.096,0.184,0.167,0.333,0.467,0.533,0.909,0.091,0.585,0.415
172,0021400886,1610612744,Warriors,GSW,Golden State,240,0.667,0.333,0.574,0.148,0.306,0.13,0.12,0.093,0.426,0.581,0.419,0.727,0.273,0.619,0.381
173,0021400886,1610612751,Nets,BKN,Brooklyn,240,0.764,0.236,0.618,0.218,0.273,0.073,0.109,0.173,0.4,0.353,0.647,0.8,0.2,0.455,0.545
174,0021400887,1610612748,Heat,MIA,Miami,240,0.829,0.171,0.626,0.174,0.183,0.183,0.191,0.191,0.452,0.361,0.639,0.857,0.143,0.442,0.558
175,0021400887,1610612756,Suns,PHX,Phoenix,240,0.603,0.397,0.531,0.061,0.214,0.194,0.255,0.173,0.469,0.5,0.5,0.571,0.429,0.515,0.485
176,0021400888,1610612746,Clippers,LAC,Los Angeles,240,0.641,0.359,0.582,0.2,0.327,0.082,0.091,0.055,0.382,0.438,0.563,0.833,0.167,0.545,0.455
177,0021400888,1610612750,Timberwolves,MIN,Minnesota,240,0.817,0.183,0.61,0.343,0.114,0.076,0.276,0.105,0.267,0.719,0.281,0.5,0.5,0.694,0.306
178,0021400889,1610612740,Pelicans,NOP,New Orleans,240,0.716,0.284,0.538,0.28,0.323,0.247,0.14,0.172,0.258,0.4,0.6,0.9,0.1,0.543,0.457
179,0021400889,1610612742,Mavericks,DAL,Dallas,240,0.797,0.203,0.627,0.137,0.176,0.147,0.196,0.118,0.49,0.156,0.844,1.0,0.0,0.289,0.711
180,0021400890,1610612747,Lakers,LAL,Los Angeles,240,0.802,0.198,0.641,0.291,0.175,0.165,0.184,0.136,0.35,0.606,0.394,0.667,0.333,0.615,0.385
181,0021400890,1610612766,Hornets,CHA,Charlotte,240,0.835,0.165,0.654,0.231,0.144,0.183,0.202,0.144,0.423,0.735,0.265,1.0,0.0,0.769,0.231
182,0021400891,1610612738,Celtics,BOS,Boston,240,0.682,0.318,0.608,0.329,0.266,0.051,0.127,0.139,0.278,0.667,0.333,1.0,0.0,0.742,0.258
183,0021400891,1610612739,Cavaliers,CLE,Cleveland,240,0.685,0.315,0.6,0.164,0.273,0.136,0.127,0.173,0.436,0.576,0.424,0.9,0.1,0.651,0.349
184,0021400892,1610612737,Hawks,ATL,Atlanta,240,0.663,0.337,0.596,0.135,0.231,0.135,0.173,0.125,0.462,0.548,0.452,0.75,0.25,0.59,0.41
185,0021400892,1610612745,Rockets,HOU,Houston,240,0.544,0.456,0.521,0.063,0.438,0.177,0.042,0.177,0.458,0.64,0.36,1.0,0.0,0.769,0.231
186,0021400893,1610612741,Bulls,CHI,Chicago,240,0.628,0.372,0.495,0.144,0.278,0.062,0.227,0.103,0.351,0.542,0.458,0.778,0.222,0.606,0.394
187,0021400893,1610612764,Wizards,WAS,Washington,240,0.738,0.262,0.587,0.196,0.261,0.13,0.152,0.207,0.391,0.556,0.444,1.0,0.0,0.657,0.343
188,0021400894,1610612762,Jazz,UTA,Utah,240,0.688,0.313,0.667,0.215,0.161,0.086,0.172,0.14,0.452,0.548,0.452,1.0,0.0,0.611,0.389
189,0021400894,1610612763,Grizzlies,MEM,Memphis,240,0.866,0.134,0.732,0.195,0.11,0.122,0.159,0.146,0.537,0.4,0.6,1.0,0.0,0.455,0.545
190,0021400895,1610612743,Nuggets,DEN,Denver,240,0.605,0.395,0.509,0.113,0.34,0.123,0.151,0.189,0.396,0.519,0.481,1.0,0.0,0.667,0.333
191,0021400895,1610612749,Bucks,MIL,Milwaukee,240,0.721,0.279,0.526,0.126,0.316,0.126,0.158,0.116,0.4,0.44,0.56,1.0,0.0,0.6,0.4
192,0021400896,1610612752,Knicks,NYK,New York,240,0.789,0.211,0.585,0.293,0.22,0.049,0.195,0.073,0.293,0.5,0.5,0.667,0.333,0.533,0.467
193,0021400896,1610612754,Pacers,IND,Indiana,240,0.725,0.275,0.533,0.248,0.286,0.124,0.181,0.219,0.286,0.393,0.607,1.0,0.0,0.553,0.447
194,0021400897,1610612753,Magic,ORL,Orlando,240,0.77,0.23,0.72,0.18,0.15,0.12,0.13,0.29,0.54,0.472,0.528,0.8,0.2,0.512,0.488
195,0021400897,1610612756,Suns,PHX,Phoenix,240,0.734,0.266,0.552,0.21,0.229,0.171,0.219,0.248,0.343,0.586,0.414,0.625,0.375,0.595,0.405
196,0021400898,1610612738,Celtics,BOS,Boston,240,0.693,0.307,0.588,0.212,0.282,0.141,0.129,0.153,0.376,0.64,0.36,0.625,0.375,0.636,0.364
197,0021400898,1610612762,Jazz,UTA,Utah,240,0.747,0.253,0.738,0.31,0.107,0.071,0.155,0.0,0.429,0.581,0.419,1.0,0.0,0.618,0.382
198,0021400899,1610612751,Nets,BKN,Brooklyn,240,0.818,0.182,0.703,0.176,0.099,0.033,0.198,0.143,0.527,0.406,0.594,0.667,0.333,0.429,0.571
199,0021400899,1610612766,Hornets,CHA,Charlotte,240,0.776,0.224,0.591,0.243,0.209,0.096,0.2,0.113,0.348,0.529,0.471,0.75,0.25,0.571,0.429
200,0021400900,1610612739,Cavaliers,CLE,Cleveland,240,0.538,0.462,0.417,0.117,0.375,0.058,0.208,0.092,0.3,0.56,0.44,0.867,0.133,0.675,0.325
201,0021400900,1610612761,Raptors,TOR,Toronto,240,0.734,0.266,0.589,0.143,0.268,0.116,0.143,0.125,0.446,0.545,0.455,0.6,0.4,0.558,0.442
202,0021400901,1610612745,Rockets,HOU,Houston,240,0.674,0.326,0.62,0.12,0.33,0.23,0.05,0.2,0.5,0.452,0.548,0.909,0.091,0.571,0.429
203,0021400901,1610612763,Grizzlies,MEM,Memphis,240,0.807,0.193,0.745,0.216,0.118,0.167,0.137,0.245,0.529,0.605,0.395,1.0,0.0,0.643,0.357
204,0021400902,1610612743,Nuggets,DEN,Denver,240,0.783,0.217,0.68,0.16,0.24,0.19,0.08,0.14,0.52,0.618,0.382,0.75,0.25,0.643,0.357
205,0021400902,1610612750,Timberwolves,MIN,Minnesota,240,0.78,0.22,0.682,0.353,0.106,0.035,0.212,0.118,0.329,0.517,0.483,1.0,0.0,0.563,0.438
206,0021400903,1610612740,Pelicans,NOP,New Orleans,240,0.867,0.133,0.795,0.205,0.068,0.159,0.136,0.216,0.591,0.457,0.543,1.0,0.0,0.486,0.514
207,0021400903,1610612765,Pistons,DET,Detroit,240,0.849,0.151,0.847,0.235,0.071,0.306,0.082,0.129,0.612,0.639,0.361,1.0,0.0,0.658,0.342
208,0021400904,1610612755,76ers,PHI,Philadelphia,265,0.635,0.365,0.322,0.068,0.381,0.161,0.297,0.254,0.254,0.421,0.579,0.8,0.2,0.588,0.412
209,0021400904,1610612760,Thunder,OKC,Oklahoma City,265,0.781,0.219,0.602,0.211,0.171,0.301,0.228,0.179,0.39,0.378,0.622,0.714,0.286,0.432,0.568
210,0021400905,1610612747,Lakers,LAL,Los Angeles,240,0.795,0.205,0.66,0.149,0.223,0.138,0.117,0.202,0.511,0.581,0.419,0.714,0.286,0.605,0.395
211,0021400905,1610612748,Heat,MIA,Miami,240,0.797,0.203,0.58,0.02,0.09,0.14,0.33,0.09,0.56,0.448,0.552,1.0,0.0,0.5,0.5
212,0021400906,1610612758,Kings,SAC,Sacramento,240,0.885,0.115,0.612,0.118,0.106,0.165,0.282,0.224,0.494,0.462,0.538,1.0,0.0,0.517,0.483
213,0021400906,1610612759,Spurs,SAS,San Antonio,240,0.729,0.271,0.625,0.286,0.268,0.179,0.107,0.214,0.339,0.371,0.629,1.0,0.0,0.511,0.489
214,0021400907,1610612744,Warriors,GSW,Golden State,240,0.534,0.466,0.451,0.039,0.412,0.206,0.137,0.275,0.412,0.783,0.217,0.857,0.143,0.811,0.189
215,0021400907,1610612749,Bucks,MIL,Milwaukee,240,0.825,0.175,0.624,0.28,0.161,0.097,0.215,0.151,0.344,0.448,0.552,0.8,0.2,0.5,0.5
216,0021400908,1610612746,Clippers,LAC,Los Angeles,265,0.677,0.323,0.559,0.301,0.355,0.054,0.086,0.108,0.258,0.577,0.423,0.909,0.091,0.676,0.324
217,0021400908,1610612757,Trail Blazers,POR,Portland,265,0.632,0.368,0.531,0.163,0.245,0.143,0.224,0.071,0.367,0.538,0.462,0.625,0.375,0.559,0.441
218,0021400909,1610612741,Bulls,CHI,Chicago,240,0.713,0.287,0.611,0.111,0.194,0.167,0.194,0.111,0.5,0.606,0.394,0.857,0.143,0.65,0.35
219,0021400909,1610612760,Thunder,OKC,Oklahoma City,240,0.773,0.227,0.629,0.343,0.229,0.2,0.143,0.105,0.286,0.424,0.576,0.75,0.25,0.488,0.512
220,0021400910,1610612742,Mavericks,DAL,Dallas,240,0.818,0.182,0.827,0.507,0.08,0.107,0.093,0.147,0.32,0.484,0.516,1.0,0.0,0.515,0.485
221,0021400910,1610612757,Trail Blazers,POR,Portland,240,0.732,0.268,0.574,0.255,0.223,0.096,0.202,0.213,0.319,0.556,0.444,0.714,0.286,0.588,0.412
222,0021400911,1610612761,Raptors,TOR,Toronto,240,0.758,0.242,0.638,0.191,0.223,0.202,0.138,0.191,0.447,0.567,0.433,0.571,0.429,0.568,0.432
223,0021400911,1610612766,Hornets,CHA,Charlotte,240,0.765,0.235,0.68,0.272,0.146,0.078,0.175,0.039,0.408,0.657,0.343,0.6,0.4,0.65,0.35
224,0021400912,1610612741,Bulls,CHI,Chicago,240,0.733,0.267,0.619,0.262,0.179,0.095,0.202,0.143,0.357,0.577,0.423,1.0,0.0,0.645,0.355
225,0021400912,1610612754,Pacers,IND,Indiana,240,0.75,0.25,0.571,0.204,0.184,0.092,0.245,0.204,0.367,0.607,0.393,1.0,0.0,0.676,0.324
226,0021400913,1610612753,Magic,ORL,Orlando,240,0.718,0.282,0.588,0.151,0.328,0.16,0.084,0.185,0.437,0.486,0.514,0.923,0.077,0.604,0.396
227,0021400913,1610612758,Kings,SAC,Sacramento,240,0.682,0.318,0.491,0.123,0.263,0.026,0.246,0.175,0.368,0.321,0.679,0.9,0.1,0.474,0.526
228,0021400914,1610612755,76ers,PHI,Philadelphia,240,0.636,0.364,0.53,0.072,0.361,0.145,0.108,0.229,0.458,0.591,0.409,0.9,0.1,0.688,0.313
229,0021400914,1610612762,Jazz,UTA,Utah,240,0.831,0.169,0.472,0.135,0.202,0.135,0.326,0.101,0.337,0.571,0.429,0.833,0.167,0.63,0.37
230,0021400915,1610612737,Hawks,ATL,Atlanta,240,0.75,0.25,0.698,0.189,0.17,0.16,0.132,0.189,0.509,0.595,0.405,0.833,0.167,0.628,0.372
231,0021400915,1610612739,Cavaliers,CLE,Cleveland,240,0.449,0.551,0.33,0.082,0.402,0.113,0.268,0.134,0.247,0.375,0.625,0.923,0.077,0.621,0.379
232,0021400916,1610612751,Nets,BKN,Brooklyn,265,0.773,0.227,0.52,0.1,0.24,0.11,0.24,0.17,0.42,0.5,0.5,1.0,0.0,0.618,0.382
233,0021400916,1610612756,Suns,PHX,Phoenix,265,0.714,0.286,0.667,0.204,0.083,0.185,0.25,0.204,0.463,0.444,0.556,1.0,0.0,0.487,0.513
234,0021400917,1610612745,Rockets,HOU,Houston,240,0.692,0.308,0.621,0.155,0.175,0.175,0.204,0.184,0.466,0.563,0.438,0.833,0.167,0.605,0.395
235,0021400917,1610612765,Pistons,DET,Detroit,240,0.716,0.284,0.667,0.108,0.194,0.204,0.14,0.247,0.559,0.484,0.516,0.833,0.167,0.541,0.459
236,0021400918,1610612747,Lakers,LAL,Los Angeles,240,0.857,0.143,0.756,0.267,0.167,0.111,0.078,0.111,0.489,0.529,0.471,0.8,0.2,0.564,0.436
237,0021400918,1610612763,Grizzlies,MEM,Memphis,240,0.857,0.143,0.68,0.124,0.031,0.144,0.289,0.124,0.557,0.515,0.485,1.0,0.0,0.529,0.471
238,0021400919,1610612738,Celtics,BOS,Boston,240,0.709,0.291,0.5,0.096,0.288,0.154,0.212,0.192,0.404,0.5,0.5,0.6,0.4,0.528,0.472
239,0021400919,1610612740,Pelicans,NOP,New Orleans,240,0.738,0.263,0.612,0.143,0.245,0.122,0.143,0.184,0.469,0.467,0.533,1.0,0.0,0.579,0.421
240,0021400920,1610612748,Heat,MIA,Miami,240,0.658,0.342,0.557,0.206,0.309,0.155,0.134,0.206,0.351,0.333,0.667,0.9,0.1,0.486,0.514
241,0021400920,1610612764,Wizards,WAS,Washington,240,0.72,0.28,0.626,0.141,0.212,0.131,0.162,0.101,0.485,0.548,0.452,1.0,0.0,0.632,0.368
242,0021400921,1610612743,Nuggets,DEN,Denver,240,0.802,0.198,0.703,0.18,0.162,0.126,0.135,0.117,0.523,0.436,0.564,0.667,0.333,0.467,0.533
243,0021400921,1610612759,Spurs,SAS,San Antonio,240,0.696,0.304,0.567,0.2,0.225,0.083,0.208,0.092,0.367,0.441,0.559,1.0,0.0,0.558,0.442
244,0021400922,1610612742,Mavericks,DAL,Dallas,240,0.77,0.23,0.584,0.18,0.202,0.202,0.213,0.157,0.404,0.462,0.538,0.833,0.167,0.531,0.469
245,0021400922,1610612744,Warriors,GSW,Golden State,240,0.716,0.284,0.519,0.077,0.317,0.231,0.163,0.183,0.442,0.667,0.333,0.909,0.091,0.737,0.263
246,0021400923,1610612740,Pelicans,NOP,New Orleans,240,0.713,0.288,0.632,0.189,0.253,0.074,0.116,0.211,0.442,0.533,0.467,1.0,0.0,0.632,0.368
247,0021400923,1610612763,Grizzlies,MEM,Memphis,240,0.784,0.216,0.584,0.135,0.202,0.213,0.213,0.124,0.449,0.808,0.192,0.833,0.167,0.813,0.188
248,0021400924,1610612739,Cavaliers,CLE,Cleveland,240,0.733,0.267,0.517,0.067,0.27,0.124,0.213,0.056,0.449,0.696,0.304,0.75,0.25,0.71,0.29
249,0021400924,1610612756,Suns,PHX,Phoenix,240,0.702,0.298,0.532,0.228,0.342,0.0,0.127,0.127,0.304,0.571,0.429,0.889,0.111,0.667,0.333
250,0021400925,1610612748,Heat,MIA,Miami,265,0.7,0.3,0.596,0.123,0.184,0.158,0.219,0.237,0.474,0.471,0.529,1.0,0.0,0.561,0.439
251,0021400925,1610612758,Kings,SAC,Sacramento,265,0.716,0.284,0.55,0.055,0.275,0.092,0.174,0.128,0.495,0.6,0.4,0.8,0.2,0.65,0.35
252,0021400926,1610612752,Knicks,NYK,New York,240,0.808,0.192,0.628,0.302,0.105,0.081,0.267,0.151,0.326,0.407,0.593,0.667,0.333,0.433,0.567
253,0021400926,1610612754,Pacers,IND,Indiana,240,0.772,0.228,0.5,0.174,0.228,0.098,0.272,0.239,0.326,0.435,0.565,0.857,0.143,0.533,0.467
254,0021400927,1610612737,Hawks,ATL,Atlanta,240,0.675,0.325,0.452,0.119,0.393,0.226,0.155,0.155,0.333,0.526,0.474,0.909,0.091,0.667,0.333
255,0021400927,1610612755,76ers,PHI,Philadelphia,240,0.611,0.389,0.478,0.196,0.424,0.207,0.098,0.207,0.283,0.636,0.364,0.769,0.231,0.686,0.314
256,0021400928,1610612750,Timberwolves,MIN,Minnesota,240,0.918,0.082,0.694,0.314,0.099,0.066,0.207,0.091,0.38,0.548,0.452,0.75,0.25,0.565,0.435
257,0021400928,1610612757,Trail Blazers,POR,Portland,240,0.693,0.307,0.513,0.159,0.372,0.053,0.115,0.08,0.354,0.379,0.621,0.5,0.5,0.419,0.581
258,0021400929,1610612749,Bucks,MIL,Milwaukee,240,0.744,0.256,0.571,0.132,0.33,0.154,0.099,0.264,0.44,0.577,0.423,1.0,0.0,0.694,0.306
259,0021400929,1610612764,Wizards,WAS,Washington,240,0.654,0.346,0.518,0.071,0.318,0.141,0.165,0.212,0.447,0.455,0.545,1.0,0.0,0.613,0.387
260,0021400930,1610612743,Nuggets,DEN,Denver,240,0.674,0.326,0.58,0.22,0.27,0.24,0.15,0.31,0.36,0.483,0.517,1.0,0.0,0.605,0.395
261,0021400930,1610612745,Rockets,HOU,Houston,240,0.674,0.326,0.526,0.105,0.263,0.219,0.211,0.202,0.421,0.533,0.467,0.9,0.1,0.625,0.375
262,0021400931,1610612741,Bulls,CHI,Chicago,240,0.795,0.205,0.61,0.114,0.143,0.086,0.248,0.105,0.495,0.469,0.531,1.0,0.0,0.541,0.459
263,0021400931,1610612759,Spurs,SAS,San Antonio,240,0.756,0.244,0.603,0.172,0.233,0.302,0.164,0.276,0.431,0.2,0.8,0.778,0.222,0.318,0.682
264,0021400932,1610612744,Warriors,GSW,Golden State,240,0.725,0.275,0.566,0.283,0.283,0.274,0.151,0.208,0.283,0.467,0.533,0.9,0.1,0.575,0.425
265,0021400932,1610612746,Clippers,LAC,Los Angeles,240,0.699,0.301,0.653,0.224,0.245,0.173,0.102,0.112,0.429,0.563,0.438,0.875,0.125,0.625,0.375
266,0021400933,1610612751,Nets,BKN,Brooklyn,240,0.803,0.197,0.682,0.182,0.273,0.136,0.045,0.261,0.5,0.5,0.5,0.75,0.25,0.553,0.447
267,0021400933,1610612762,Jazz,UTA,Utah,240,0.694,0.306,0.505,0.126,0.316,0.053,0.179,0.2,0.379,0.625,0.375,0.9,0.1,0.706,0.294
268,0021400934,1610612765,Pistons,DET,Detroit,240,0.843,0.157,0.713,0.119,0.089,0.149,0.198,0.109,0.594,0.556,0.444,0.333,0.667,0.538,0.462
269,0021400934,1610612766,Hornets,CHA,Charlotte,240,0.785,0.215,0.648,0.296,0.167,0.046,0.185,0.111,0.352,0.771,0.229,0.833,0.167,0.78,0.22
270,0021400935,1610612738,Celtics,BOS,Boston,240,0.618,0.382,0.408,0.143,0.459,0.153,0.133,0.204,0.265,0.5,0.5,0.933,0.067,0.686,0.314
271,0021400935,1610612753,Magic,ORL,Orlando,240,0.747,0.253,0.602,0.097,0.204,0.087,0.194,0.262,0.505,0.452,0.548,0.857,0.143,0.526,0.474
272,0021400936,1610612760,Thunder,OKC,Oklahoma City,240,0.744,0.256,0.667,0.185,0.167,0.12,0.167,0.083,0.481,0.667,0.333,1.0,0.0,0.714,0.286
273,0021400936,1610612761,Raptors,TOR,Toronto,240,0.724,0.276,0.596,0.135,0.317,0.077,0.087,0.163,0.462,0.484,0.516,0.818,0.182,0.571,0.429
274,0021400937,1610612742,Mavericks,DAL,Dallas,240,0.667,0.333,0.58,0.28,0.27,0.03,0.15,0.15,0.3,0.483,0.517,0.778,0.222,0.553,0.447
275,0021400937,1610612747,Lakers,LAL,Los Angeles,240,0.829,0.171,0.774,0.28,0.065,0.129,0.161,0.086,0.495,0.611,0.389,0.5,0.5,0.605,0.395
276,0021400938,1610612764,Wizards,WAS,Washington,240,0.835,0.165,0.884,0.316,0.063,0.211,0.053,0.158,0.568,0.452,0.548,1.0,0.0,0.477,0.523
277,0021400938,1610612766,Hornets,CHA,Charlotte,240,0.714,0.286,0.609,0.261,0.174,0.0,0.217,0.116,0.348,0.476,0.524,0.75,0.25,0.52,0.48
278,0021400939,1610612737,Hawks,ATL,Atlanta,240,0.591,0.409,0.508,0.108,0.462,0.138,0.031,0.185,0.4,0.697,0.303,0.95,0.05,0.792,0.208
279,0021400939,1610612758,Kings,SAC,Sacramento,240,0.753,0.247,0.59,0.095,0.229,0.133,0.181,0.133,0.495,0.452,0.548,0.875,0.125,0.538,0.462
280,0021400940,1610612738,Celtics,BOS,Boston,240,0.713,0.287,0.66,0.24,0.18,0.14,0.16,0.19,0.42,0.364,0.636,0.833,0.167,0.436,0.564
281,0021400940,1610612748,Heat,MIA,Miami,240,0.754,0.246,0.556,0.289,0.133,0.067,0.311,0.111,0.267,0.44,0.56,1.0,0.0,0.517,0.483
282,0021400941,1610612741,Bulls,CHI,Chicago,240,0.725,0.275,0.549,0.132,0.33,0.088,0.121,0.132,0.418,0.36,0.64,0.9,0.1,0.514,0.486
283,0021400941,1610612763,Grizzlies,MEM,Memphis,240,0.833,0.167,0.733,0.277,0.149,0.109,0.119,0.149,0.455,0.541,0.459,1.0,0.0,0.595,0.405
284,0021400942,1610612740,Pelicans,NOP,New Orleans,240,0.8,0.2,0.614,0.298,0.237,0.044,0.149,0.149,0.316,0.514,0.486,0.889,0.111,0.591,0.409
285,0021400942,1610612749,Bucks,MIL,Milwaukee,240,0.789,0.211,0.641,0.233,0.117,0.165,0.243,0.243,0.408,0.485,0.515,1.0,0.0,0.541,0.459
286,0021400943,1610612743,Nuggets,DEN,Denver,240,0.724,0.276,0.566,0.075,0.226,0.189,0.208,0.217,0.491,0.467,0.533,0.875,0.125,0.553,0.447
287,0021400943,1610612752,Knicks,NYK,New York,240,0.827,0.173,0.615,0.231,0.192,0.115,0.192,0.115,0.385,0.708,0.292,0.8,0.2,0.724,0.276
288,0021400944,1610612744,Warriors,GSW,Golden State,240,0.627,0.373,0.449,0.122,0.398,0.337,0.153,0.337,0.327,0.364,0.636,0.692,0.308,0.486,0.514
289,0021400944,1610612756,Suns,PHX,Phoenix,240,0.857,0.143,0.625,0.225,0.15,0.15,0.225,0.213,0.4,0.4,0.6,0.75,0.25,0.448,0.552
290,0021400945,1610612746,Clippers,LAC,Los Angeles,240,0.608,0.392,0.539,0.135,0.371,0.124,0.09,0.124,0.404,0.833,0.167,0.909,0.091,0.857,0.143
291,0021400945,1610612750,Timberwolves,MIN,Minnesota,240,0.904,0.096,0.763,0.211,0.079,0.158,0.158,0.25,0.553,0.793,0.207,1.0,0.0,0.806,0.194
292,0021400946,1610612753,Magic,ORL,Orlando,240,0.815,0.185,0.698,0.233,0.14,0.081,0.163,0.14,0.465,0.4,0.6,0.75,0.25,0.441,0.559
293,0021400946,1610612754,Pacers,IND,Indiana,240,0.6,0.4,0.475,0.22,0.432,0.051,0.093,0.127,0.254,0.821,0.179,0.824,0.176,0.822,0.178
294,0021400947,1610612740,Pelicans,NOP,New Orleans,240,0.759,0.241,0.595,0.144,0.324,0.09,0.081,0.072,0.45,0.576,0.424,1.0,0.0,0.689,0.311
295,0021400947,1610612751,Nets,BKN,Brooklyn,240,0.81,0.19,0.637,0.088,0.198,0.121,0.165,0.132,0.549,0.448,0.552,1.0,0.0,0.543,0.457
296,0021400948,1610612739,Cavaliers,CLE,Cleveland,240,0.632,0.368,0.457,0.031,0.354,0.197,0.189,0.181,0.425,0.517,0.483,0.667,0.333,0.568,0.432
297,0021400948,1610612742,Mavericks,DAL,Dallas,240,0.753,0.247,0.596,0.128,0.16,0.16,0.245,0.213,0.468,0.464,0.536,1.0,0.0,0.545,0.455
298,0021400949,1610612759,Spurs,SAS,San Antonio,240,0.788,0.212,0.513,0.085,0.282,0.12,0.205,0.06,0.427,0.5,0.5,0.818,0.182,0.585,0.415
299,0021400949,1610612761,Raptors,TOR,Toronto,240,0.732,0.268,0.654,0.206,0.224,0.168,0.121,0.14,0.449,0.371,0.629,0.75,0.25,0.442,0.558
300,0021400950,1610612752,Knicks,NYK,New York,240,0.835,0.165,0.634,0.22,0.183,0.024,0.183,0.171,0.415,0.5,0.5,0.8,0.2,0.548,0.452
301,0021400950,1610612762,Jazz,UTA,Utah,240,0.743,0.257,0.552,0.115,0.207,0.069,0.241,0.149,0.437,0.417,0.583,1.0,0.0,0.533,0.467
302,0021400951,1610612747,Lakers,LAL,Los Angeles,240,0.827,0.173,0.624,0.129,0.097,0.161,0.28,0.118,0.495,0.724,0.276,0.667,0.333,0.719,0.281
303,0021400951,1610612765,Pistons,DET,Detroit,240,0.583,0.417,0.565,0.141,0.282,0.2,0.153,0.153,0.424,0.5,0.5,1.0,0.0,0.625,0.375
304,0021400952,1610612758,Kings,SAC,Sacramento,240,0.765,0.235,0.566,0.212,0.212,0.106,0.221,0.097,0.354,0.531,0.469,1.0,0.0,0.625,0.375
305,0021400952,1610612766,Hornets,CHA,Charlotte,240,0.806,0.194,0.679,0.208,0.17,0.217,0.151,0.142,0.472,0.611,0.389,1.0,0.0,0.667,0.333
306,0021400953,1610612741,Bulls,CHI,Chicago,265,0.724,0.276,0.577,0.096,0.288,0.106,0.135,0.019,0.481,0.567,0.433,0.7,0.3,0.6,0.4
307,0021400953,1610612755,76ers,PHI,Philadelphia,265,0.606,0.394,0.526,0.042,0.347,0.2,0.126,0.116,0.484,0.32,0.68,0.727,0.273,0.444,0.556
308,0021400954,1610612738,Celtics,BOS,Boston,240,0.682,0.318,0.611,0.232,0.253,0.137,0.137,0.232,0.379,0.724,0.276,0.875,0.125,0.757,0.243
309,0021400954,1610612763,Grizzlies,MEM,Memphis,240,0.846,0.154,0.696,0.152,0.163,0.207,0.141,0.185,0.543,0.563,0.438,0.6,0.4,0.568,0.432
