,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,DATE,IS_REGULAR_SEASON
11973,202687,Bismack Biyombo,1610612761,TOR,0021500916,1,1,0,20.0,9.0,31.0,11.0,0.6,1.1,0.2,0.29,1.0,4.0,4.0,0.0,0.5,1.0,2016-03-04,1
11974,202687,Bismack Biyombo,1610612761,TOR,0021500936,1,0,1,20.0,2.0,32.0,11.0,0.6,1.1,0.1,0.063,1.0,2.0,2.0,0.0,1.0,1.0,2016-03-06,1
11975,202687,Bismack Biyombo,1610612761,TOR,0021500944,1,1,0,26.0,6.0,29.0,12.0,0.6,1.2,0.2,0.207,1.0,1.0,0.0,0.0,2.0,0.0,2016-03-08,1
11976,202687,Bismack Biyombo,1610612761,TOR,0021500959,1,1,0,24.0,3.0,35.0,15.0,0.7,1.2,0.2,0.086,2.0,2.0,1.0,0.0,0.5,1.0,2016-03-10,1
11977,202687,Bismack Biyombo,1610612761,TOR,0021500977,1,1,0,21.0,2.0,17.0,6.0,0.3,1.2,0.1,0.118,2.0,1.0,1.0,0.5,1.0,1.0,2016-03-12,1
11978,202687,Bismack Biyombo,1610612761,TOR,0021500991,1,0,1,26.0,6.0,35.0,15.0,0.6,1.1,0.1,0.171,1.0,4.0,1.0,0.0,0.5,0.0,2016-03-14,1
11979,202687,Bismack Biyombo,1610612761,TOR,0021501000,1,1,0,25.0,12.0,37.0,19.0,0.9,1.5,0.3,0.324,0.0,5.0,4.0,0.0,0.8,1.0,2016-03-15,1
11980,202687,Bismack Biyombo,1610612761,TOR,0021501012,1,1,0,42.0,16.0,67.0,26.0,1.8,1.6,0.2,0.239,3.0,4.0,4.0,0.0,1.5,1.5,2016-03-17,1
11981,202687,Bismack Biyombo,1610612761,TOR,0021501023,1,1,0,24.0,4.0,32.0,18.0,0.9,1.7,0.3,0.125,2.0,3.0,3.0,0.0,0.667,0.667,2016-03-18,1
11982,202687,Bismack Biyombo,1610612761,TOR,0021501038,1,1,0,36.0,12.0,55.0,23.0,1.2,1.3,0.3,0.218,5.0,5.0,6.0,0.6,0.4,0.667,2016-03-20,1
11983,202687,Bismack Biyombo,1610612761,TOR,0021501057,1,0,1,27.0,0.0,36.0,17.0,1.0,1.6,0.5,0.0,3.0,3.0,4.0,0.0,0.0,0.0,2016-03-23,1
11984,202687,Bismack Biyombo,1610612761,TOR,0021501077,1,0,1,18.0,6.0,35.0,12.0,0.8,1.3,0.3,0.171,0.0,6.0,6.0,0.0,0.667,0.667,2016-03-25,1
11985,202687,Bismack Biyombo,1610612761,TOR,0021501084,1,1,0,19.0,7.0,35.0,17.0,0.8,1.4,0.1,0.2,2.0,4.0,2.0,0.0,1.25,1.0,2016-03-26,1
11986,202687,Bismack Biyombo,1610612761,TOR,0021501098,1,0,1,18.0,7.0,28.0,10.0,0.6,1.2,0.1,0.25,1.0,2.0,3.0,0.0,1.0,0.667,2016-03-28,1
11987,202687,Bismack Biyombo,1610612761,TOR,0021501113,1,1,0,17.0,7.0,19.0,8.0,0.4,1.3,0.2,0.368,0.0,4.0,4.0,0.0,1.25,1.25,2016-03-30,1
11988,202687,Bismack Biyombo,1610612761,TOR,0021501132,1,1,0,12.0,2.0,19.0,4.0,0.3,0.9,0.2,0.105,0.0,2.0,2.0,0.0,1.0,1.0,2016-04-01,1
11989,202688,Brandon Knight,1610612756,PHX,0021500014,1,0,1,34.0,15.0,79.0,67.0,4.2,3.2,3.4,0.19,1.0,1.0,1.0,0.0,0.0,0.0,2015-10-28,1
11990,202688,Brandon Knight,1610612756,PHX,0021500032,1,1,0,33.0,18.0,75.0,63.0,4.0,3.2,3.1,0.24,2.0,1.0,1.0,0.0,0.0,0.0,2015-10-30,1
11991,202688,Brandon Knight,1610612756,PHX,0021500037,1,1,0,34.0,27.0,81.0,73.0,5.8,4.3,4.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-31,1
11992,202688,Brandon Knight,1610612756,PHX,0021500052,1,0,1,41.0,12.0,94.0,84.0,6.3,4.0,4.0,0.128,2.0,0.0,0.0,1.0,0.0,0.0,2015-11-02,1
11993,202688,Brandon Knight,1610612756,PHX,0021500067,1,1,0,33.0,17.0,69.0,59.0,4.3,3.7,3.8,0.246,1.0,1.0,0.0,0.0,0.0,0.0,2015-11-04,1
11994,202688,Brandon Knight,1610612756,PHX,0021500082,1,0,1,39.0,22.0,90.0,77.0,5.0,3.3,3.6,0.244,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-06,1
11995,202688,Brandon Knight,1610612756,PHX,0021500097,1,0,1,32.0,14.0,69.0,55.0,4.6,4.0,4.2,0.203,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-08,1
11996,202688,Brandon Knight,1610612756,PHX,0021500126,1,1,0,34.0,37.0,77.0,69.0,5.9,4.6,5.0,0.481,1.0,0.0,0.0,1.0,0.0,0.0,2015-11-12,1
11997,202688,Brandon Knight,1610612756,PHX,0021500143,1,1,0,22.0,10.0,42.0,37.0,2.2,3.1,3.1,0.238,2.0,0.0,0.0,0.0,0.0,0.0,2015-11-14,1
11998,202688,Brandon Knight,1610612756,PHX,0021500157,1,1,0,41.0,30.0,99.0,89.0,7.3,4.4,4.4,0.303,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-16,1
11999,202688,Brandon Knight,1610612756,PHX,0021500174,1,0,1,38.0,23.0,72.0,62.0,5.6,4.7,5.0,0.319,0.0,2.0,2.0,0.0,0.0,0.0,2015-11-18,1
12000,202688,Brandon Knight,1610612756,PHX,0021500185,1,1,0,36.0,38.0,89.0,76.0,6.7,4.5,4.6,0.427,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-20,1
12001,202688,Brandon Knight,1610612756,PHX,0021500198,1,0,1,37.0,19.0,86.0,71.0,5.7,4.0,4.3,0.221,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-22,1
12002,202688,Brandon Knight,1610612756,PHX,0021500207,1,0,1,38.0,18.0,102.0,84.0,8.3,4.9,5.3,0.176,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-23,1
12003,202688,Brandon Knight,1610612756,PHX,0021500225,1,0,1,42.0,29.0,90.0,80.0,6.2,4.1,4.4,0.322,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-25,1
12004,202688,Brandon Knight,1610612756,PHX,0021500236,1,0,1,35.0,21.0,72.0,61.0,4.3,3.6,3.6,0.292,0.0,3.0,3.0,0.0,1.333,1.333,2015-11-27,1
12005,202688,Brandon Knight,1610612756,PHX,0021500250,1,1,0,37.0,16.0,64.0,54.0,3.4,3.2,2.9,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-29,1
12006,202688,Brandon Knight,1610612756,PHX,0021500264,1,0,1,38.0,26.0,84.0,69.0,5.3,3.8,4.1,0.31,2.0,1.0,0.0,2.5,3.0,0.0,2015-12-01,1
12007,202688,Brandon Knight,1610612756,PHX,0021500270,1,0,1,38.0,22.0,82.0,72.0,4.5,3.3,2.9,0.268,2.0,1.0,1.0,0.0,0.0,0.0,2015-12-02,1
12008,202688,Brandon Knight,1610612756,PHX,0021500284,1,0,1,38.0,19.0,70.0,55.0,3.7,3.2,2.5,0.271,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-04,1
12009,202688,Brandon Knight,1610612756,PHX,0021500299,1,0,1,37.0,17.0,67.0,59.0,3.2,2.9,2.9,0.254,2.0,3.0,2.0,0.0,0.667,1.0,2015-12-06,1
12010,202688,Brandon Knight,1610612756,PHX,0021500309,1,1,0,36.0,21.0,66.0,58.0,4.7,4.3,4.4,0.318,2.0,0.0,0.0,0.0,0.0,0.0,2015-12-07,1
12011,202688,Brandon Knight,1610612756,PHX,0021500326,1,1,0,39.0,21.0,76.0,54.0,5.1,4.0,4.0,0.276,1.0,2.0,3.0,0.0,1.0,1.333,2015-12-09,1
12012,202688,Brandon Knight,1610612756,PHX,0021500343,1,0,1,33.0,1.0,75.0,60.0,4.9,3.9,3.5,0.013,2.0,1.0,2.0,0.0,0.0,0.0,2015-12-11,1
12013,202688,Brandon Knight,1610612756,PHX,0021500353,1,1,0,35.0,25.0,78.0,66.0,5.1,3.9,4.0,0.321,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-13,1
12014,202688,Brandon Knight,1610612756,PHX,0021500363,1,0,1,31.0,12.0,61.0,48.0,4.7,4.6,5.1,0.197,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-14,1
12015,202688,Brandon Knight,1610612756,PHX,0021500381,1,0,1,29.0,17.0,56.0,46.0,3.0,3.2,2.9,0.304,1.0,1.0,0.0,0.0,0.0,0.0,2015-12-16,1
12016,202688,Brandon Knight,1610612756,PHX,0021500396,1,1,0,41.0,10.0,81.0,70.0,5.0,3.7,3.9,0.123,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-18,1
12017,202688,Brandon Knight,1610612756,PHX,0021500406,1,0,1,29.0,9.0,63.0,56.0,3.0,2.9,2.6,0.143,0.0,1.0,0.0,0.0,0.0,0.0,2015-12-20,1
12018,202688,Brandon Knight,1610612756,PHX,0021500417,1,0,1,35.0,26.0,77.0,66.0,4.6,3.6,3.7,0.338,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-21,1
12019,202688,Brandon Knight,1610612756,PHX,0021500433,1,0,1,41.0,21.0,81.0,73.0,5.8,4.3,4.8,0.259,1.0,0.0,0.0,2.0,0.0,0.0,2015-12-23,1
12020,202688,Brandon Knight,1610612756,PHX,0021500451,1,0,1,38.0,21.0,96.0,79.0,6.6,4.1,4.3,0.219,3.0,1.0,1.0,0.667,0.0,0.0,2015-12-26,1
12021,202688,Brandon Knight,1610612756,PHX,0021500466,1,0,1,38.0,18.0,94.0,88.0,6.3,4.0,4.3,0.191,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-28,1
12022,202688,Brandon Knight,1610612756,PHX,0021500481,1,0,1,27.0,11.0,67.0,62.0,5.0,4.5,5.0,0.164,2.0,1.0,2.0,0.0,2.0,1.0,2015-12-30,1
12023,202688,Brandon Knight,1610612756,PHX,0021500488,1,0,1,42.0,15.0,129.0,109.0,9.5,4.4,4.6,0.116,3.0,0.0,0.0,0.667,0.0,0.0,2015-12-31,1
12024,202688,Brandon Knight,1610612756,PHX,0021500496,1,0,1,32.0,23.0,82.0,69.0,6.6,4.8,5.2,0.28,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-02,1
12025,202688,Brandon Knight,1610612756,PHX,0021500510,1,0,1,44.0,25.0,104.0,92.0,7.5,4.3,4.9,0.24,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-03,1
12026,202688,Brandon Knight,1610612756,PHX,0021500533,1,1,0,40.0,18.0,107.0,92.0,8.6,4.8,5.4,0.168,2.0,1.0,1.0,0.0,0.0,0.0,2016-01-06,1
12027,202688,Brandon Knight,1610612756,PHX,0021500547,1,0,1,37.0,26.0,93.0,81.0,7.4,4.8,5.5,0.28,0.0,1.0,1.0,0.0,3.0,3.0,2016-01-08,1
12028,202688,Brandon Knight,1610612756,PHX,0021500595,1,0,1,40.0,16.0,99.0,87.0,7.9,4.8,5.3,0.162,2.0,1.0,0.0,0.0,0.0,0.0,2016-01-15,1
12029,202688,Brandon Knight,1610612756,PHX,0021500610,1,0,1,39.0,20.0,102.0,91.0,8.5,5.0,5.7,0.196,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-17,1
12030,202688,Brandon Knight,1610612756,PHX,0021500628,1,0,1,41.0,21.0,124.0,102.0,8.9,4.3,4.3,0.169,4.0,0.0,0.0,0.5,0.0,0.0,2016-01-19,1
12031,202688,Brandon Knight,1610612756,PHX,0021500961,1,0,1,25.0,10.0,62.0,52.0,4.3,4.2,4.8,0.161,3.0,0.0,0.0,0.0,0.0,0.0,2016-03-10,1
12032,202688,Brandon Knight,1610612756,PHX,0021500981,1,0,1,37.0,30.0,96.0,74.0,6.7,4.2,4.3,0.313,0.0,1.0,1.0,0.0,0.0,0.0,2016-03-12,1
12033,202688,Brandon Knight,1610612756,PHX,0021500995,1,1,0,41.0,8.0,94.0,83.0,7.2,4.6,5.0,0.085,1.0,1.0,1.0,0.0,0.0,0.0,2016-03-14,1
12034,202688,Brandon Knight,1610612756,PHX,0021501019,1,0,1,33.0,17.0,78.0,68.0,6.1,4.7,4.5,0.218,3.0,1.0,1.0,0.0,0.0,0.0,2016-03-17,1
12035,202688,Brandon Knight,1610612756,PHX,0021501027,1,1,0,33.0,22.0,73.0,63.0,5.1,4.2,4.2,0.301,3.0,1.0,2.0,0.0,0.0,0.0,2016-03-18,1
12036,202688,Brandon Knight,1610612756,PHX,0021501051,1,0,1,35.0,13.0,91.0,75.0,7.9,5.2,5.7,0.143,5.0,1.0,1.0,0.0,0.0,0.0,2016-03-21,1
12037,202688,Brandon Knight,1610612756,PHX,0021501065,1,1,0,36.0,25.0,85.0,70.0,6.2,4.4,4.7,0.294,3.0,1.0,1.0,0.667,0.0,0.0,2016-03-23,1
12038,202688,Brandon Knight,1610612756,PHX,0021501090,1,0,1,39.0,19.0,88.0,73.0,7.0,4.8,5.3,0.216,1.0,2.0,0.0,0.0,0.0,0.0,2016-03-26,1
12039,202688,Brandon Knight,1610612756,PHX,0021501101,1,0,1,32.0,30.0,88.0,76.0,6.3,4.3,4.9,0.341,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-28,1
12040,202688,Brandon Knight,1610612756,PHX,0021501115,1,0,1,37.0,17.0,94.0,80.0,6.0,3.8,3.8,0.181,4.0,1.0,1.0,1.0,0.0,0.0,2016-03-30,1
12041,202689,Kemba Walker,1610612766,CHA,0021500008,1,0,1,35.0,19.0,85.0,79.0,7.9,5.6,5.7,0.224,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
12042,202689,Kemba Walker,1610612766,CHA,0021500026,1,0,1,35.0,13.0,81.0,79.0,7.3,5.4,5.3,0.16,0.0,0.0,1.0,0.0,0.0,2.0,2015-10-30,1
12043,202689,Kemba Walker,1610612766,CHA,0021500039,1,0,1,31.0,17.0,87.0,77.0,6.5,4.5,4.4,0.195,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01,1
12044,202689,Kemba Walker,1610612766,CHA,0021500053,1,1,0,26.0,13.0,74.0,64.0,5.7,4.6,4.5,0.176,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,1
12045,202689,Kemba Walker,1610612766,CHA,0021500072,1,1,0,30.0,14.0,69.0,62.0,7.1,6.2,6.5,0.203,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,1
12046,202689,Kemba Walker,1610612766,CHA,0021500090,1,0,1,29.0,27.0,61.0,56.0,6.3,6.2,6.3,0.443,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-07,1
12047,202689,Kemba Walker,1610612766,CHA,0021500111,1,1,0,35.0,10.0,85.0,73.0,8.4,5.9,6.5,0.118,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,1
12048,202689,Kemba Walker,1610612766,CHA,0021500113,1,1,0,27.0,9.0,65.0,61.0,5.3,4.9,4.9,0.138,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-11,1
12049,202689,Kemba Walker,1610612766,CHA,0021500132,1,0,1,37.0,13.0,92.0,83.0,7.8,5.1,5.2,0.141,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,1
12050,202689,Kemba Walker,1610612766,CHA,0021500147,1,1,0,36.0,14.0,96.0,84.0,8.2,5.1,4.9,0.146,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-15,1
12051,202689,Kemba Walker,1610612766,CHA,0021500162,1,0,1,38.0,31.0,90.0,80.0,7.5,5.0,5.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-17,1
12052,202689,Kemba Walker,1610612766,CHA,0021500165,1,1,0,29.0,18.0,80.0,72.0,6.3,4.7,4.8,0.225,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-18,1
12053,202689,Kemba Walker,1610612766,CHA,0021500178,1,1,0,35.0,20.0,81.0,65.0,5.9,4.4,4.2,0.247,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-20,1
12054,202689,Kemba Walker,1610612766,CHA,0021500202,1,1,0,47.0,39.0,115.0,97.0,9.8,5.1,5.2,0.339,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-23,1
12055,202689,Kemba Walker,1610612766,CHA,0021500215,1,1,0,41.0,16.0,107.0,96.0,9.8,5.5,5.7,0.15,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-25,1
12056,202689,Kemba Walker,1610612766,CHA,0021500227,1,0,1,35.0,18.0,82.0,72.0,7.1,5.2,5.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-27,1
12057,202689,Kemba Walker,1610612766,CHA,0021500246,1,1,0,40.0,22.0,100.0,88.0,9.7,5.8,5.9,0.22,1.0,0.0,1.0,0.0,0.0,0.0,2015-11-29,1
12058,202689,Kemba Walker,1610612766,CHA,0021500268,1,0,1,31.0,4.0,81.0,72.0,6.6,4.9,4.9,0.049,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-02,1
12059,202689,Kemba Walker,1610612766,CHA,0021500292,1,1,0,38.0,17.0,94.0,83.0,8.0,5.1,5.4,0.181,0.0,1.0,1.0,0.0,0.0,0.0,2015-12-05,1
12060,202689,Kemba Walker,1610612766,CHA,0021500304,1,1,0,25.0,14.0,65.0,62.0,4.9,4.5,4.9,0.215,1.0,1.0,2.0,2.0,2.0,2.0,2015-12-07,1
12061,202689,Kemba Walker,1610612766,CHA,0021500320,1,1,0,31.0,18.0,77.0,71.0,6.3,4.9,5.0,0.234,0.0,1.0,0.0,0.0,2.0,0.0,2015-12-09,1
12062,202689,Kemba Walker,1610612766,CHA,0021500338,1,1,0,35.0,33.0,91.0,84.0,7.9,5.2,5.7,0.363,0.0,2.0,2.0,0.0,1.0,1.0,2015-12-11,1
12063,202689,Kemba Walker,1610612766,CHA,0021500345,1,0,1,34.0,16.0,86.0,76.0,6.6,4.6,4.4,0.186,3.0,1.0,0.0,0.0,0.0,0.0,2015-12-12,1
12064,202689,Kemba Walker,1610612766,CHA,0021500372,1,0,1,27.0,12.0,82.0,75.0,6.4,4.7,4.5,0.146,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,1
12065,202689,Kemba Walker,1610612766,CHA,0021500383,1,1,0,44.0,27.0,107.0,95.0,9.8,5.5,6.1,0.252,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-17,1
12066,202689,Kemba Walker,1610612766,CHA,0021500399,1,0,1,41.0,18.0,113.0,106.0,8.9,4.7,4.6,0.159,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-19,1
12067,202689,Kemba Walker,1610612766,CHA,0021500415,1,0,1,41.0,14.0,118.0,108.0,9.8,5.0,4.8,0.119,1.0,1.0,1.0,0.0,0.0,0.0,2015-12-21,1
12068,202689,Kemba Walker,1610612766,CHA,0021500423,1,0,1,41.0,10.0,115.0,104.0,8.6,4.5,4.8,0.087,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-23,1
12069,202689,Kemba Walker,1610612766,CHA,0021500443,1,1,0,40.0,22.0,103.0,87.0,7.7,4.5,4.7,0.214,0.0,1.0,0.0,0.0,0.0,0.0,2015-12-26,1
12070,202689,Kemba Walker,1610612766,CHA,0021500458,1,1,0,42.0,38.0,102.0,93.0,7.8,4.6,4.9,0.373,1.0,0.0,0.0,2.0,0.0,0.0,2015-12-28,1
12071,202689,Kemba Walker,1610612766,CHA,0021500474,1,0,1,37.0,29.0,101.0,92.0,8.1,4.8,5.1,0.287,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-30,1
12072,202689,Kemba Walker,1610612766,CHA,0021500492,1,0,1,36.0,18.0,98.0,84.0,7.4,4.5,4.4,0.184,0.0,1.0,1.0,0.0,0.0,0.0,2016-01-01,1
12073,202689,Kemba Walker,1610612766,CHA,0021500497,1,0,1,36.0,32.0,104.0,92.0,8.5,4.9,5.4,0.308,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-02,1
12074,202689,Kemba Walker,1610612766,CHA,0021500520,1,0,1,39.0,22.0,105.0,93.0,9.1,5.2,5.6,0.21,1.0,4.0,3.0,2.0,0.5,0.667,2016-01-04,1
12075,202689,Kemba Walker,1610612766,CHA,0021500533,1,0,1,34.0,25.0,92.0,84.0,8.4,5.5,6.1,0.272,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-06,1
12076,202689,Kemba Walker,1610612766,CHA,0021500550,1,0,1,38.0,11.0,89.0,74.0,7.0,4.7,5.4,0.124,0.0,1.0,0.0,0.0,0.0,0.0,2016-01-09,1
12077,202689,Kemba Walker,1610612766,CHA,0021500563,1,0,1,37.0,11.0,104.0,94.0,7.8,4.5,4.6,0.106,0.0,1.0,1.0,0.0,0.0,0.0,2016-01-10,1
12078,202689,Kemba Walker,1610612766,CHA,0021500577,1,1,0,26.0,23.0,74.0,65.0,5.9,4.8,5.2,0.311,1.0,0.0,1.0,0.0,0.0,0.0,2016-01-13,1
12079,202689,Kemba Walker,1610612766,CHA,0021500598,1,0,1,42.0,25.0,101.0,85.0,8.1,4.8,4.8,0.248,0.0,1.0,0.0,0.0,0.0,0.0,2016-01-15,1
12080,202689,Kemba Walker,1610612766,CHA,0021500603,1,0,1,34.0,12.0,102.0,89.0,7.5,4.4,4.3,0.118,1.0,1.0,2.0,2.0,2.0,2.0,2016-01-16,1
12081,202689,Kemba Walker,1610612766,CHA,0021500616,1,1,0,47.0,52.0,125.0,110.0,11.5,5.5,5.6,0.416,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-18,1
12082,202689,Kemba Walker,1610612766,CHA,0021500636,1,0,1,30.0,21.0,84.0,71.0,7.3,5.2,5.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-20,1
12083,202689,Kemba Walker,1610612766,CHA,0021500645,1,1,0,46.0,40.0,146.0,127.0,11.7,4.8,4.9,0.274,1.0,0.0,1.0,2.0,0.0,2.0,2016-01-22,1
12084,202689,Kemba Walker,1610612766,CHA,0021500655,1,1,0,42.0,26.0,122.0,108.0,10.0,4.9,5.1,0.213,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-23,1
12085,202689,Kemba Walker,1610612766,CHA,0021500674,1,1,0,45.0,24.0,124.0,111.0,12.4,6.0,6.2,0.194,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-25,1
12086,202689,Kemba Walker,1610612766,CHA,0021500690,1,0,1,30.0,15.0,72.0,62.0,6.4,5.3,5.3,0.208,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-27,1
12087,202689,Kemba Walker,1610612766,CHA,0021500705,1,0,1,24.0,14.0,64.0,57.0,5.5,5.2,5.3,0.219,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-29,1
12088,202689,Kemba Walker,1610612766,CHA,0021500720,1,1,0,33.0,12.0,80.0,74.0,7.9,5.9,5.3,0.15,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-31,1
12089,202689,Kemba Walker,1610612766,CHA,0021500751,1,0,1,36.0,20.0,99.0,87.0,8.1,4.9,5.1,0.202,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-05,1
12090,202689,Kemba Walker,1610612766,CHA,0021500761,1,1,0,35.0,23.0,92.0,79.0,7.8,5.1,5.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-06,1
12091,202689,Kemba Walker,1610612766,CHA,0021500774,1,1,0,36.0,30.0,86.0,78.0,8.2,5.7,5.8,0.349,0.0,1.0,1.0,0.0,2.0,2.0,2016-02-08,1
12092,202689,Kemba Walker,1610612766,CHA,0021500789,1,1,0,40.0,25.0,103.0,95.0,9.8,5.7,6.1,0.243,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-10,1
12093,202689,Kemba Walker,1610612766,CHA,0021500813,1,1,0,40.0,25.0,104.0,95.0,9.5,5.5,5.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-19,1
12094,202689,Kemba Walker,1610612766,CHA,0021500827,1,1,0,39.0,28.0,94.0,83.0,8.9,5.7,4.8,0.298,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-21,1
12095,202689,Kemba Walker,1610612766,CHA,0021500845,1,0,1,36.0,20.0,81.0,75.0,8.1,6.0,6.3,0.247,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-24,1
12096,202689,Kemba Walker,1610612766,CHA,0021500861,1,1,0,37.0,22.0,97.0,87.0,9.4,5.8,6.2,0.227,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-26,1
12097,202689,Kemba Walker,1610612766,CHA,0021500878,1,0,1,42.0,9.0,103.0,95.0,9.4,5.5,5.6,0.087,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-28,1
12098,202689,Kemba Walker,1610612766,CHA,0021500891,1,1,0,30.0,26.0,74.0,68.0,5.4,4.4,4.5,0.351,1.0,0.0,0.0,2.0,0.0,0.0,2016-03-01,1
12099,202689,Kemba Walker,1610612766,CHA,0021500898,1,1,0,38.0,30.0,83.0,75.0,8.3,6.0,6.1,0.361,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-02,1
12100,202689,Kemba Walker,1610612766,CHA,0021500912,1,1,0,37.0,33.0,88.0,80.0,8.5,5.8,6.2,0.375,0.0,1.0,1.0,0.0,2.0,2.0,2016-03-04,1
12101,202689,Kemba Walker,1610612766,CHA,0021500937,1,1,0,41.0,34.0,109.0,95.0,8.5,4.7,5.1,0.312,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-07,1
12102,202689,Kemba Walker,1610612766,CHA,0021500950,1,1,0,36.0,35.0,96.0,81.0,9.0,5.6,6.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-09,1
12103,202689,Kemba Walker,1610612766,CHA,0021500963,1,1,0,32.0,16.0,86.0,77.0,7.3,5.1,5.6,0.186,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-11,1
12104,202689,Kemba Walker,1610612766,CHA,0021500975,1,1,0,33.0,26.0,83.0,71.0,7.9,5.7,6.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-12,1
12105,202689,Kemba Walker,1610612766,CHA,0021500988,1,0,1,40.0,25.0,104.0,84.0,7.6,4.4,4.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-14,1
12106,202689,Kemba Walker,1610612766,CHA,0021501004,1,1,0,38.0,16.0,96.0,86.0,9.3,5.8,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-16,1
12107,202689,Kemba Walker,1610612766,CHA,0021501014,1,1,0,43.0,21.0,97.0,83.0,9.2,5.7,5.9,0.216,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-17,1
12108,202689,Kemba Walker,1610612766,CHA,0021501028,1,0,1,36.0,15.0,95.0,85.0,7.3,4.6,4.9,0.158,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-19,1
12109,202689,Kemba Walker,1610612766,CHA,0021501043,1,1,0,30.0,6.0,59.0,52.0,5.0,5.1,5.4,0.102,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-21,1
12110,202689,Kemba Walker,1610612766,CHA,0021501052,1,1,0,37.0,14.0,97.0,81.0,8.6,5.3,5.6,0.144,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-22,1
